Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"executeJavaScript(""var o=document.querySelectorAll('[id^=react-select-3-option]'); for(var i=0;i<o.length;i++){if(o[i].innerText.trim()===arguments[0]){o[i].click();break;}}"", Arrays.asList(state))",Chrome 144.0.0.0,,,20-02-2026 16:18:09,20-02-2026 16:18:09,"0,055s",PASSED
delay(2),Chrome 144.0.0.0,,,20-02-2026 16:18:09,20-02-2026 16:18:11,"2,022s",PASSED
"scrollToElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/div_city_container""), 3)",Chrome 144.0.0.0,,,20-02-2026 16:18:11,20-02-2026 16:18:12,"0,084s",PASSED
"click(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/div_city_container""))",Chrome 144.0.0.0,,,20-02-2026 16:18:12,20-02-2026 16:18:12,"0,211s",PASSED
delay(1),Chrome 144.0.0.0,,,20-02-2026 16:18:12,20-02-2026 16:18:13,"1,022s",PASSED
"for ([i = 0, i < 10, (i++)])",Chrome 144.0.0.0,,,20-02-2026 16:18:13,20-02-2026 16:18:13,"0,040s",PASSED
"executeJavaScript(""var o=document.querySelectorAll('[id^=react-select-4-option]'); for(var i=0;i<o.length;i++){if(o[i].innerText.trim()===arguments[0]){o[i].click();break;}}"", Arrays.asList(city))",Chrome 144.0.0.0,,,20-02-2026 16:18:13,20-02-2026 16:18:13,"0,070s",PASSED
"executeJavaScript(""document.getElementById('submit').click();"", null)",Chrome 144.0.0.0,,,20-02-2026 16:18:13,20-02-2026 16:18:13,"0,067s",PASSED
delay(1),Chrome 144.0.0.0,,,20-02-2026 16:18:13,20-02-2026 16:18:14,"1,011s",PASSED
"titleText = executeJavaScript(""return document.querySelector('h5') ? document.querySelector('h5').innerText.trim() : '';"", null)",Chrome 144.0.0.0,,,20-02-2026 16:18:14,20-02-2026 16:18:14,"0,017s",PASSED
"if (titleText.equals(""Student Registration Form""))",Chrome 144.0.0.0,,,20-02-2026 16:18:14,20-02-2026 16:18:15,"1,296s",PASSED
delay(3),Chrome 144.0.0.0,,,20-02-2026 16:18:15,20-02-2026 16:18:18,"3,012s",PASSED
closeBrowser(),Chrome 144.0.0.0,,,20-02-2026 16:18:18,20-02-2026 16:18:19,"0,403s",PASSED
,,,,,,,
Test Cases/TC004,Chrome 144.0.0.0,Submit Student Registration Form with invalid Email,,20-02-2026 16:18:19,20-02-2026 16:18:39,"20,617s",PASSED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 144.0.0.0,,,20-02-2026 16:18:19,20-02-2026 16:18:19,"0,003s",PASSED
"openBrowser("""")",Chrome 144.0.0.0,,,20-02-2026 16:18:19,20-02-2026 16:18:20,"1,133s",PASSED
"navigateToUrl(""https://demoqa.com/"")",Chrome 144.0.0.0,,,20-02-2026 16:18:20,20-02-2026 16:18:22,"2,125s",PASSED
maximizeWindow(),Chrome 144.0.0.0,,,20-02-2026 16:18:22,20-02-2026 16:18:22,"0,067s",PASSED
waitForPageLoad(10),Chrome 144.0.0.0,,,20-02-2026 16:18:22,20-02-2026 16:18:22,"0,024s",PASSED
"scrollToElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/card_elements""), 5)",Chrome 144.0.0.0,,,20-02-2026 16:18:22,20-02-2026 16:18:23,"0,170s",PASSED
"executeJavaScript(""arguments[0].click();"", Arrays.asList(findWebElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/card_elements""))))",Chrome 144.0.0.0,,,20-02-2026 16:18:23,20-02-2026 16:18:23,"0,189s",PASSED
"executeJavaScript(""arguments[0].click();"", Arrays.asList(findWebElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/menu_forms""))))",Chrome 144.0.0.0,,,20-02-2026 16:18:23,20-02-2026 16:18:23,"0,104s",PASSED
delay(1),Chrome 144.0.0.0,,,20-02-2026 16:18:23,20-02-2026 16:18:24,"1,020s",PASSED
"executeJavaScript(""arguments[0].click();"", Arrays.asList(findWebElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/menu_practiceForm""))))",Chrome 144.0.0.0,,,20-02-2026 16:18:24,20-02-2026 16:18:24,"0,092s",PASSED
waitForPageLoad(5),Chrome 144.0.0.0,,,20-02-2026 16:18:24,20-02-2026 16:18:24,"0,050s",PASSED
"scrollToElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/label_Male_custom-control-label""), 1)",Chrome 144.0.0.0,,,20-02-2026 16:18:24,20-02-2026 16:18:24,"0,180s",PASSED
"setText(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/input_Name_firstName""), FirstName)",Chrome 144.0.0.0,,,20-02-2026 16:18:24,20-02-2026 16:18:25,"0,387s",PASSED
"setText(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/input_Name_lastName""), LastName)",Chrome 144.0.0.0,,,20-02-2026 16:18:25,20-02-2026 16:18:25,"0,302s",PASSED
"setText(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/input_Email_userEmail""), StudentEmail)",Chrome 144.0.0.0,,,20-02-2026 16:18:25,20-02-2026 16:18:25,"0,257s",PASSED
"click(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/label_Male_custom-control-label""))",Chrome 144.0.0.0,,,20-02-2026 16:18:25,20-02-2026 16:18:25,"0,199s",PASSED
"setText(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/input_(10 Digits)_userNumber""), MobileNumber)",Chrome 144.0.0.0,,,20-02-2026 16:18:25,20-02-2026 16:18:26,"0,274s",PASSED
"dobParts = DateOfBirth.split(""-"")",Chrome 144.0.0.0,,,20-02-2026 16:18:26,20-02-2026 16:18:26,"0,003s",PASSED
dobYear = dobParts[0],Chrome 144.0.0.0,,,20-02-2026 16:18:26,20-02-2026 16:18:26,"0,002s",PASSED
dobMonth = String.valueOf(Integer.parseInt(dobParts[1]) - 1),Chrome 144.0.0.0,,,20-02-2026 16:18:26,20-02-2026 16:18:26,"0,003s",PASSED
dobDay = String.valueOf(Integer.parseInt(dobParts[2])),Chrome 144.0.0.0,,,20-02-2026 16:18:26,20-02-2026 16:18:26,"0,002s",PASSED
"executeJavaScript(""document.getElementById('dateOfBirthInput').click();"", null)",Chrome 144.0.0.0,,,20-02-2026 16:18:26,20-02-2026 16:18:26,"0,060s",PASSED
"executeJavaScript(""document.querySelector('.react-datepicker__year-select').value='"" + dobYear + ""'; document.querySelector('.react-datepicker__year-select').dispatchEvent(new Event('change',{bubbles:true}));"", null)",Chrome 144.0.0.0,,,20-02-2026 16:18:26,20-02-2026 16:18:26,"0,049s",PASSED
"executeJavaScript(""document.querySelector('.react-datepicker__month-select').value='"" + dobMonth + ""'; document.querySelector('.react-datepicker__month-select').dispatchEvent(new Event('change',{bubbles:true}));"", null)",Chrome 144.0.0.0,,,20-02-2026 16:18:26,20-02-2026 16:18:26,"0,044s",PASSED
"executeJavaScript(""var days=document.querySelectorAll('.react-datepicker__day:not(.react-datepicker__day--outside-month)'); for(var d of days){if(d.textContent.trim()==='"" + dobDay + ""'){d.click();break;}}"", null)",Chrome 144.0.0.0,,,20-02-2026 16:18:26,20-02-2026 16:18:26,"0,031s",PASSED
delay(1),Chrome 144.0.0.0,,,20-02-2026 16:18:26,20-02-2026 16:18:27,"1,022s",PASSED
"setText(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/input_Subjects_subjectsInput""), ""A"")",Chrome 144.0.0.0,,,20-02-2026 16:18:27,20-02-2026 16:18:27,"0,300s",PASSED
"executeJavaScript(""document.querySelector('[id^=react-select-2-option]').click();"", null)",Chrome 144.0.0.0,,,20-02-2026 16:18:27,20-02-2026 16:18:27,"0,031s",PASSED
"executeJavaScript(""document.querySelector('label[for=hobbies-checkbox-3]').click();"", null)",Chrome 144.0.0.0,,,20-02-2026 16:18:27,20-02-2026 16:18:27,"0,024s",PASSED
"uploadFile(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/input_Select picture_uploadPicture""), getProjectDir() + ""/Data Files/student_photo.jpg"")",Chrome 144.0.0.0,,,20-02-2026 16:18:27,20-02-2026 16:18:27,"0,084s",PASSED
"scrollToElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/textarea_Current Address_currentAddress""), 3)",Chrome 144.0.0.0,,,20-02-2026 16:18:27,20-02-2026 16:18:27,"0,067s",PASSED
"setText(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/textarea_Current Address_currentAddress""), CurrentAddress)",Chrome 144.0.0.0,,,20-02-2026 16:18:27,20-02-2026 16:18:28,"0,363s",PASSED
"executeJavaScript(""window.scrollBy(0, 300)"", null)",Chrome 144.0.0.0,,,20-02-2026 16:18:28,20-02-2026 16:18:28,"0,017s",PASSED
delay(1),Chrome 144.0.0.0,,,20-02-2026 16:18:28,20-02-2026 16:18:29,"1,014s",PASSED
"executeJavaScript(""var ads=document.querySelectorAll('.ad-container,.close-button,#adplus-anchor,[id*=google_ads],[class*=adsbygoogle]'); ads.forEach(function(a){a.remove();});"", null)",Chrome 144.0.0.0,,,20-02-2026 16:18:29,20-02-2026 16:18:29,"0,033s",PASSED
delay(1),Chrome 144.0.0.0,,,20-02-2026 16:18:29,20-02-2026 16:18:30,"1,009s",PASSED
"scrollToElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/div_state_container""), 3)",Chrome 144.0.0.0,,,20-02-2026 16:18:30,20-02-2026 16:18:30,"0,090s",PASSED
"click(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/div_state_container""))",Chrome 144.0.0.0,,,20-02-2026 16:18:30,20-02-2026 16:18:30,"0,243s",PASSED
delay(1),Chrome 144.0.0.0,,,20-02-2026 16:18:30,20-02-2026 16:18:31,"1,025s",PASSED
"for ([i = 0, i < 10, (i++)])",Chrome 144.0.0.0,,,20-02-2026 16:18:31,20-02-2026 16:18:31,"0,038s",PASSED
"executeJavaScript(""var o=document.querySelectorAll('[id^=react-select-3-option]'); for(var i=0;i<o.length;i++){if(o[i].innerText.trim()===arguments[0]){o[i].click();break;}}"", Arrays.asList(state))",Chrome 144.0.0.0,,,20-02-2026 16:18:31,20-02-2026 16:18:31,"0,052s",PASSED
delay(2),Chrome 144.0.0.0,,,20-02-2026 16:18:31,20-02-2026 16:18:33,"2,022s",PASSED
"scrollToElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/div_city_container""), 3)",Chrome 144.0.0.0,,,20-02-2026 16:18:33,20-02-2026 16:18:33,"0,066s",PASSED
"click(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/div_city_container""))",Chrome 144.0.0.0,,,20-02-2026 16:18:33,20-02-2026 16:18:33,"0,122s",PASSED
delay(1),Chrome 144.0.0.0,,,20-02-2026 16:18:33,20-02-2026 16:18:34,"1,025s",PASSED
"for ([i = 0, i < 10, (i++)])",Chrome 144.0.0.0,,,20-02-2026 16:18:34,20-02-2026 16:18:34,"0,036s",PASSED
"executeJavaScript(""var o=document.querySelectorAll('[id^=react-select-4-option]'); for(var i=0;i<o.length;i++){if(o[i].innerText.trim()===arguments[0]){o[i].click();break;}}"", Arrays.asList(city))",Chrome 144.0.0.0,,,20-02-2026 16:18:34,20-02-2026 16:18:35,"0,028s",PASSED
"executeJavaScript(""document.getElementById('submit').click();"", null)",Chrome 144.0.0.0,,,20-02-2026 16:18:35,20-02-2026 16:18:35,"0,043s",PASSED
delay(1),Chrome 144.0.0.0,,,20-02-2026 16:18:35,20-02-2026 16:18:36,"1,016s",PASSED
"popupText = executeJavaScript(""return document.getElementById('example-modal-sizes-title-lg') ? document.getElementById('example-modal-sizes-title-lg').innerText.trim() : '';"", null)",Chrome 144.0.0.0,,,20-02-2026 16:18:36,20-02-2026 16:18:36,"0,027s",PASSED
"if (!(popupText.equals(""Thanks for submitting the form"")))",Chrome 144.0.0.0,,,20-02-2026 16:18:36,20-02-2026 16:18:36,"0,260s",PASSED
delay(3),Chrome 144.0.0.0,,,20-02-2026 16:18:36,20-02-2026 16:18:39,"3,022s",PASSED
closeBrowser(),Chrome 144.0.0.0,,,20-02-2026 16:18:39,20-02-2026 16:18:39,"0,513s",PASSED
,,,,,,,
Test Cases/TC005,Chrome 144.0.0.0,Submit Student Registration Form without Gender,,20-02-2026 16:18:39,20-02-2026 16:19:01,"21,601s",PASSED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 144.0.0.0,,,20-02-2026 16:18:40,20-02-2026 16:18:40,"0,003s",PASSED
"openBrowser("""")",Chrome 144.0.0.0,,,20-02-2026 16:18:40,20-02-2026 16:18:41,"1,177s",PASSED
"navigateToUrl(""https://demoqa.com/"")",Chrome 144.0.0.0,,,20-02-2026 16:18:41,20-02-2026 16:18:43,"2,072s",PASSED
maximizeWindow(),Chrome 144.0.0.0,,,20-02-2026 16:18:43,20-02-2026 16:18:43,"0,067s",PASSED
waitForPageLoad(10),Chrome 144.0.0.0,,,20-02-2026 16:18:43,20-02-2026 16:18:43,"0,023s",PASSED
"scrollToElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/card_elements""), 5)",Chrome 144.0.0.0,,,20-02-2026 16:18:43,20-02-2026 16:18:43,"0,189s",PASSED
"executeJavaScript(""arguments[0].click();"", Arrays.asList(findWebElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/card_elements""))))",Chrome 144.0.0.0,,,20-02-2026 16:18:43,20-02-2026 16:18:44,"0,337s",PASSED
"executeJavaScript(""arguments[0].click();"", Arrays.asList(findWebElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/menu_forms""))))",Chrome 144.0.0.0,,,20-02-2026 16:18:44,20-02-2026 16:18:44,"0,310s",PASSED
delay(1),Chrome 144.0.0.0,,,20-02-2026 16:18:44,20-02-2026 16:18:45,"1,011s",PASSED
"executeJavaScript(""arguments[0].click();"", Arrays.asList(findWebElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/menu_practiceForm""))))",Chrome 144.0.0.0,,,20-02-2026 16:18:45,20-02-2026 16:18:45,"0,106s",PASSED
waitForPageLoad(5),Chrome 144.0.0.0,,,20-02-2026 16:18:45,20-02-2026 16:18:45,"0,048s",PASSED
"scrollToElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/label_Male_custom-control-label""), 1)",Chrome 144.0.0.0,,,20-02-2026 16:18:45,20-02-2026 16:18:45,"0,061s",PASSED
"setText(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/input_Name_firstName""), FirstName)",Chrome 144.0.0.0,,,20-02-2026 16:18:45,20-02-2026 16:18:45,"0,279s",PASSED
"setText(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/input_Name_lastName""), LastName)",Chrome 144.0.0.0,,,20-02-2026 16:18:45,20-02-2026 16:18:46,"0,336s",PASSED
"setText(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/input_Email_userEmail""), StudentEmail)",Chrome 144.0.0.0,,,20-02-2026 16:18:46,20-02-2026 16:18:46,"0,401s",PASSED
"setText(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/input_(10 Digits)_userNumber""), MobileNumber)",Chrome 144.0.0.0,,,20-02-2026 16:18:46,20-02-2026 16:18:46,"0,252s",PASSED
"dobParts = DateOfBirth.split(""-"")",Chrome 144.0.0.0,,,20-02-2026 16:18:46,20-02-2026 16:18:46,"0,002s",PASSED
dobYear = dobParts[0],Chrome 144.0.0.0,,,20-02-2026 16:18:46,20-02-2026 16:18:46,"0,001s",PASSED
dobMonth = String.valueOf(Integer.parseInt(dobParts[1]) - 1),Chrome 144.0.0.0,,,20-02-2026 16:18:46,20-02-2026 16:18:46,"0,002s",PASSED
dobDay = String.valueOf(Integer.parseInt(dobParts[2])),Chrome 144.0.0.0,,,20-02-2026 16:18:46,20-02-2026 16:18:46,"0,002s",PASSED
"executeJavaScript(""document.getElementById('dateOfBirthInput').click();"", null)",Chrome 144.0.0.0,,,20-02-2026 16:18:46,20-02-2026 16:18:46,"0,072s",PASSED
"executeJavaScript(""document.querySelector('.react-datepicker__year-select').value='"" + dobYear + ""'; document.querySelector('.react-datepicker__year-select').dispatchEvent(new Event('change',{bubbles:true}));"", null)",Chrome 144.0.0.0,,,20-02-2026 16:18:46,20-02-2026 16:18:47,"0,060s",PASSED
"executeJavaScript(""document.querySelector('.react-datepicker__month-select').value='"" + dobMonth + ""'; document.querySelector('.react-datepicker__month-select').dispatchEvent(new Event('change',{bubbles:true}));"", null)",Chrome 144.0.0.0,,,20-02-2026 16:18:47,20-02-2026 16:18:47,"0,058s",PASSED
"executeJavaScript(""var days=document.querySelectorAll('.react-datepicker__day:not(.react-datepicker__day--outside-month)'); for(var d of days){if(d.textContent.trim()==='"" + dobDay + ""'){d.click();break;}}"", null)",Chrome 144.0.0.0,,,20-02-2026 16:18:47,20-02-2026 16:18:47,"0,039s",PASSED
delay(1),Chrome 144.0.0.0,,,20-02-2026 16:18:47,20-02-2026 16:18:48,"1,019s",PASSED
"setText(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/input_Subjects_subjectsInput""), ""A"")",Chrome 144.0.0.0,,,20-02-2026 16:18:48,20-02-2026 16:18:48,"0,349s",PASSED
"executeJavaScript(""document.querySelector('[id^=react-select-2-option]').click();"", null)",Chrome 144.0.0.0,,,20-02-2026 16:18:48,20-02-2026 16:18:48,"0,031s",PASSED
"executeJavaScript(""document.querySelector('label[for=hobbies-checkbox-3]').click();"", null)",Chrome 144.0.0.0,,,20-02-2026 16:18:48,20-02-2026 16:18:48,"0,021s",PASSED
"uploadFile(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/input_Select picture_uploadPicture""), getProjectDir() + ""/Data Files/student_photo.jpg"")",Chrome 144.0.0.0,,,20-02-2026 16:18:48,20-02-2026 16:18:48,"0,079s",PASSED
"scrollToElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/textarea_Current Address_currentAddress""), 3)",Chrome 144.0.0.0,,,20-02-2026 16:18:48,20-02-2026 16:18:48,"0,056s",PASSED
"setText(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/textarea_Current Address_currentAddress""), CurrentAddress)",Chrome 144.0.0.0,,,20-02-2026 16:18:48,20-02-2026 16:18:48,"0,321s",PASSED
"executeJavaScript(""window.scrollBy(0, 300)"", null)",Chrome 144.0.0.0,,,20-02-2026 16:18:48,20-02-2026 16:18:49,"0,020s",PASSED
delay(1),Chrome 144.0.0.0,,,20-02-2026 16:18:49,20-02-2026 16:18:50,"1,018s",PASSED
"executeJavaScript(""var ads=document.querySelectorAll('.ad-container,.close-button,#adplus-anchor,[id*=google_ads],[class*=adsbygoogle]'); ads.forEach(function(a){a.remove();});"", null)",Chrome 144.0.0.0,,,20-02-2026 16:18:50,20-02-2026 16:18:50,"0,027s",PASSED
delay(1),Chrome 144.0.0.0,,,20-02-2026 16:18:50,20-02-2026 16:18:51,"1,013s",PASSED
"scrollToElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/div_state_container""), 3)",Chrome 144.0.0.0,,,20-02-2026 16:18:51,20-02-2026 16:18:51,"0,049s",PASSED
"click(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/div_state_container""))",Chrome 144.0.0.0,,,20-02-2026 16:18:51,20-02-2026 16:18:51,"0,140s",PASSED
delay(1),Chrome 144.0.0.0,,,20-02-2026 16:18:51,20-02-2026 16:18:52,"1,013s",PASSED
"for ([i = 0, i < 10, (i++)])",Chrome 144.0.0.0,,,20-02-2026 16:18:52,20-02-2026 16:18:52,"0,050s",PASSED
"executeJavaScript(""var o=document.querySelectorAll('[id^=react-select-3-option]'); for(var i=0;i<o.length;i++){if(o[i].innerText.trim()===arguments[0]){o[i].click();break;}}"", Arrays.asList(state))",Chrome 144.0.0.0,,,20-02-2026 16:18:52,20-02-2026 16:18:52,"0,027s",PASSED
delay(2),Chrome 144.0.0.0,,,20-02-2026 16:18:52,20-02-2026 16:18:54,"2,013s",PASSED
"scrollToElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/div_city_container""), 3)",Chrome 144.0.0.0,,,20-02-2026 16:18:54,20-02-2026 16:18:54,"0,116s",PASSED
"click(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/div_city_container""))",Chrome 144.0.0.0,,,20-02-2026 16:18:54,20-02-2026 16:18:54,"0,163s",PASSED
delay(1),Chrome 144.0.0.0,,,20-02-2026 16:18:54,20-02-2026 16:18:55,"1,015s",PASSED
"for ([i = 0, i < 10, (i++)])",Chrome 144.0.0.0,,,20-02-2026 16:18:55,20-02-2026 16:18:55,"0,029s",PASSED
"executeJavaScript(""var o=document.querySelectorAll('[id^=react-select-4-option]'); for(var i=0;i<o.length;i++){if(o[i].innerText.trim()===arguments[0]){o[i].click();break;}}"", Arrays.asList(city))",Chrome 144.0.0.0,,,20-02-2026 16:18:55,20-02-2026 16:18:55,"0,039s",PASSED
"executeJavaScript(""document.getElementById('submit').click();"", null)",Chrome 144.0.0.0,,,20-02-2026 16:18:55,20-02-2026 16:18:55,"0,032s",PASSED
delay(1),Chrome 144.0.0.0,,,20-02-2026 16:18:55,20-02-2026 16:18:56,"1,011s",PASSED
"titleText = executeJavaScript(""return document.querySelector('h5') ? document.querySelector('h5').innerText.trim() : '';"", null)",Chrome 144.0.0.0,,,20-02-2026 16:18:56,20-02-2026 16:18:56,"0,032s",PASSED
"if (titleText.equals(""Student Registration Form""))",Chrome 144.0.0.0,,,20-02-2026 16:18:56,20-02-2026 16:18:58,"1,258s",PASSED
delay(3),Chrome 144.0.0.0,,,20-02-2026 16:18:58,20-02-2026 16:19:01,"3,011s",PASSED
closeBrowser(),Chrome 144.0.0.0,,,20-02-2026 16:19:01,20-02-2026 16:19:01,"0,415s",PASSED
,,,,,,,
Test Cases/TC006,Chrome 144.0.0.0,Submit Student Registration Form without Mobile Number,,20-02-2026 16:19:01,20-02-2026 16:19:22,"21,019s",PASSED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 144.0.0.0,,,20-02-2026 16:19:01,20-02-2026 16:19:01,"0,000s",PASSED
"openBrowser("""")",Chrome 144.0.0.0,,,20-02-2026 16:19:01,20-02-2026 16:19:02,"1,138s",PASSED
"navigateToUrl(""https://demoqa.com/"")",Chrome 144.0.0.0,,,20-02-2026 16:19:02,20-02-2026 16:19:04,"2,142s",PASSED
maximizeWindow(),Chrome 144.0.0.0,,,20-02-2026 16:19:04,20-02-2026 16:19:05,"0,105s",PASSED
waitForPageLoad(10),Chrome 144.0.0.0,,,20-02-2026 16:19:05,20-02-2026 16:19:05,"0,020s",PASSED
"scrollToElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/card_elements""), 5)",Chrome 144.0.0.0,,,20-02-2026 16:19:05,20-02-2026 16:19:05,"0,082s",PASSED
"executeJavaScript(""arguments[0].click();"", Arrays.asList(findWebElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/card_elements""))))",Chrome 144.0.0.0,,,20-02-2026 16:19:05,20-02-2026 16:19:05,"0,170s",PASSED
"executeJavaScript(""arguments[0].click();"", Arrays.asList(findWebElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/menu_forms""))))",Chrome 144.0.0.0,,,20-02-2026 16:19:05,20-02-2026 16:19:05,"0,446s",PASSED
delay(1),Chrome 144.0.0.0,,,20-02-2026 16:19:05,20-02-2026 16:19:06,"1,010s",PASSED
"executeJavaScript(""arguments[0].click();"", Arrays.asList(findWebElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/menu_practiceForm""))))",Chrome 144.0.0.0,,,20-02-2026 16:19:06,20-02-2026 16:19:06,"0,115s",PASSED
waitForPageLoad(5),Chrome 144.0.0.0,,,20-02-2026 16:19:06,20-02-2026 16:19:06,"0,049s",PASSED
"scrollToElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/label_Male_custom-control-label""), 1)",Chrome 144.0.0.0,,,20-02-2026 16:19:06,20-02-2026 16:19:07,"0,067s",PASSED
"setText(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/input_Name_firstName""), FirstName)",Chrome 144.0.0.0,,,20-02-2026 16:19:07,20-02-2026 16:19:07,"0,274s",PASSED
"setText(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/input_Name_lastName""), LastName)",Chrome 144.0.0.0,,,20-02-2026 16:19:07,20-02-2026 16:19:07,"0,244s",PASSED
"setText(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/input_Email_userEmail""), StudentEmail)",Chrome 144.0.0.0,,,20-02-2026 16:19:07,20-02-2026 16:19:07,"0,256s",PASSED
"click(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/label_Male_custom-control-label""))",Chrome 144.0.0.0,,,20-02-2026 16:19:07,20-02-2026 16:19:07,"0,176s",PASSED
"dobParts = DateOfBirth.split(""-"")",Chrome 144.0.0.0,,,20-02-2026 16:19:07,20-02-2026 16:19:07,"0,002s",PASSED
dobYear = dobParts[0],Chrome 144.0.0.0,,,20-02-2026 16:19:07,20-02-2026 16:19:07,"0,001s",PASSED
dobMonth = String.valueOf(Integer.parseInt(dobParts[1]) - 1),Chrome 144.0.0.0,,,20-02-2026 16:19:07,20-02-2026 16:19:07,"0,002s",PASSED
dobDay = String.valueOf(Integer.parseInt(dobParts[2])),Chrome 144.0.0.0,,,20-02-2026 16:19:07,20-02-2026 16:19:07,"0,004s",PASSED
"executeJavaScript(""document.getElementById('dateOfBirthInput').click();"", null)",Chrome 144.0.0.0,,,20-02-2026 16:19:07,20-02-2026 16:19:08,"0,072s",PASSED
"executeJavaScript(""document.querySelector('.react-datepicker__year-select').value='"" + dobYear + ""'; document.querySelector('.react-datepicker__year-select').dispatchEvent(new Event('change',{bubbles:true}));"", null)",Chrome 144.0.0.0,,,20-02-2026 16:19:08,20-02-2026 16:19:08,"0,048s",PASSED
"executeJavaScript(""document.querySelector('.react-datepicker__month-select').value='"" + dobMonth + ""'; document.querySelector('.react-datepicker__month-select').dispatchEvent(new Event('change',{bubbles:true}));"", null)",Chrome 144.0.0.0,,,20-02-2026 16:19:08,20-02-2026 16:19:08,"0,038s",PASSED
"executeJavaScript(""var days=document.querySelectorAll('.react-datepicker__day:not(.react-datepicker__day--outside-month)'); for(var d of days){if(d.textContent.trim()==='"" + dobDay + ""'){d.click();break;}}"", null)",Chrome 144.0.0.0,,,20-02-2026 16:19:08,20-02-2026 16:19:08,"0,030s",PASSED
delay(1),Chrome 144.0.0.0,,,20-02-2026 16:19:08,20-02-2026 16:19:09,"1,015s",PASSED
"setText(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/input_Subjects_subjectsInput""), ""A"")",Chrome 144.0.0.0,,,20-02-2026 16:19:09,20-02-2026 16:19:09,"0,271s",PASSED
"executeJavaScript(""document.querySelector('[id^=react-select-2-option]').click();"", null)",Chrome 144.0.0.0,,,20-02-2026 16:19:09,20-02-2026 16:19:09,"0,033s",PASSED
"executeJavaScript(""document.querySelector('label[for=hobbies-checkbox-3]').click();"", null)",Chrome 144.0.0.0,,,20-02-2026 16:19:09,20-02-2026 16:19:09,"0,043s",PASSED
"uploadFile(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/input_Select picture_uploadPicture""), getProjectDir() + ""/Data Files/student_photo.jpg"")",Chrome 144.0.0.0,,,20-02-2026 16:19:09,20-02-2026 16:19:09,"0,147s",PASSED
"scrollToElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/textarea_Current Address_currentAddress""), 3)",Chrome 144.0.0.0,,,20-02-2026 16:19:09,20-02-2026 16:19:09,"0,065s",PASSED
"setText(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/textarea_Current Address_currentAddress""), CurrentAddress)",Chrome 144.0.0.0,,,20-02-2026 16:19:09,20-02-2026 16:19:10,"0,331s",PASSED
